approach,id,time
fixed_3_100,154.86389032153306,11.294812440872192
fixed_3_100,154.86389032153306,11.298537969589233
fixed_3_100,154.86389032153306,11.669838905334473
fixed_3_100,154.86389032153306,11.673578262329102
fixed_3_100,154.86389032153306,11.998056888580322
fixed_3_100,154.86389032153306,12.001850843429565
fixed_3_100,154.86389032153306,12.324094533920288
fixed_3_100,154.86389032153306,12.327868700027466
fixed_3_100,154.86389032153306,12.415257215499878
fixed_3_100,154.86389032153306,12.728219747543335
fixed_3_100,154.86389032153306,12.731976747512817
fixed_3_100,154.86389032153306,13.064618587493896
fixed_3_100,154.86389032153306,13.068496942520142
fixed_3_100,154.86389032153306,13.423068284988403
fixed_3_100,154.86389032153306,13.426535606384277
fixed_3_100,154.86389032153306,13.518529415130615
fixed_3_100,154.86389032153306,13.775166749954224
fixed_3_100,154.86389032153306,14.025605201721191
fixed_3_100,154.86389032153306,14.102446556091309
fixed_3_100,154.86389032153306,14.35743522644043
fixed_3_100,154.86389032153306,14.60945200920105
fixed_3_100,154.86389032153306,14.833009004592896
fixed_3_100,154.86389032153306,15.068540811538696
fixed_3_100,154.86389032153306,15.15332555770874
fixed_3_100,154.86389032153306,15.45046854019165
fixed_3_100,154.86389032153306,15.533960342407227
fixed_3_100,154.86389032153306,15.79907751083374
fixed_3_100,154.86389032153306,16.033785581588745
fixed_3_100,154.86389032153306,16.284780979156494
fixed_3_100,154.86389032153306,16.367271661758423
fixed_3_100,154.86389032153306,16.606122970581055
fixed_3_100,154.86389032153306,16.845406532287598
fixed_3_100,154.86389032153306,17.090023040771484
fixed_3_100,154.86389032153306,17.34887456893921
fixed_3_100,154.86389032153306,17.432863235473633
fixed_3_100,154.86389032153306,17.67703914642334
fixed_3_100,154.86389032153306,17.97671365737915
fixed_3_100,154.86389032153306,18.052024364471436
fixed_3_100,154.86389032153306,18.31736946105957
fixed_3_100,154.86389032153306,18.57096219062805
fixed_3_100,154.86389032153306,18.83966374397278
fixed_3_100,154.86389032153306,18.914674043655396
fixed_3_100,154.86389032153306,19.15955924987793
fixed_3_100,154.86389032153306,19.23877763748169
fixed_3_100,154.86389032153306,19.49311327934265
fixed_3_100,154.86389032153306,19.571937561035156
fixed_3_100,154.86389032153306,19.832670211791992
fixed_3_100,154.86389032153306,19.92447328567505
fixed_3_100,154.86389032153306,20.00294256210327
fixed_3_100,154.86389032153306,20.3084876537323
fixed_3_100,154.86389032153306,20.551888465881348
fixed_3_100,154.86389032153306,20.799352884292603
fixed_3_100,154.86389032153306,21.042747259140015
fixed_3_100,154.86389032153306,21.37332820892334
fixed_3_100,154.86389032153306,21.382574558258057
fixed_3_100,154.86389032153306,21.45687508583069
fixed_3_100,154.86389032153306,21.703343868255615
fixed_3_100,154.86389032153306,21.945385694503784
fixed_3_100,154.86389032153306,22.199009895324707
fixed_3_100,154.86389032153306,22.278776168823242
fixed_3_100,154.86389032153306,22.531253814697266
fixed_3_100,154.86389032153306,22.833245992660522
fixed_3_100,154.86389032153306,23.087282180786133
fixed_3_100,154.86389032153306,23.337522268295288
fixed_3_100,154.86389032153306,23.41606879234314
fixed_3_100,154.86389032153306,23.681893587112427
fixed_3_100,154.86389032153306,23.95151925086975
fixed_3_100,154.86389032153306,24.203348636627197
fixed_3_100,154.86389032153306,24.461829662322998
fixed_3_100,154.86389032153306,24.54517388343811
fixed_3_100,154.86389032153306,24.805565118789673
fixed_3_100,154.86389032153306,25.0920889377594
fixed_3_100,154.86389032153306,25.334197282791138
fixed_3_100,154.86389032153306,25.585023164749146
fixed_3_100,154.86389032153306,25.66799783706665
fixed_3_100,154.86389032153306,25.914737462997437
fixed_3_100,154.86389032153306,26.167539834976196
fixed_3_100,154.86389032153306,26.417875051498413
fixed_3_100,154.86389032153306,26.675854444503784
fixed_3_100,154.86389032153306,26.926987648010254
fixed_3_100,154.86389032153306,27.008177280426025
fixed_3_100,154.86389032153306,27.261091470718384
fixed_3_100,154.86389032153306,27.526747226715088
fixed_3_100,154.86389032153306,27.77256441116333
fixed_3_100,154.86389032153306,28.077483415603638
fixed_3_100,154.86389032153306,28.331173419952393
fixed_3_100,154.86389032153306,28.41252613067627
fixed_3_100,154.86389032153306,28.6629319190979
fixed_3_100,154.86389032153306,28.924124479293823
fixed_3_100,154.86389032153306,29.176650047302246
fixed_3_100,154.86389032153306,29.261192321777344
fixed_3_100,154.86389032153306,29.520652770996094
fixed_3_100,154.86389032153306,29.761150598526
fixed_3_100,154.86389032153306,30.014606714248657
fixed_3_100,154.86389032153306,30.26987099647522
fixed_3_100,154.86389032153306,30.356570959091187
fixed_3_100,154.86389032153306,30.59875249862671
fixed_3_100,154.86389032153306,30.843197107315063
fixed_3_100,154.86389032153306,30.92742371559143
fixed_3_100,154.86389032153306,31.207470178604126
fixed_3_100,154.86389032153306,31.454418659210205
fixed_3_100,154.86389032153306,31.713433027267456
fixed_3_100,154.86389032153306,31.794570684432983
fixed_3_100,154.86389032153306,32.049561500549316
fixed_3_100,154.86389032153306,32.13120079040527
fixed_3_100,154.86389032153306,32.400211334228516
fixed_3_100,154.86389032153306,32.485095262527466
fixed_3_100,154.86389032153306,32.73571419715881
fixed_3_100,154.86389032153306,32.81924915313721
fixed_3_100,154.86389032153306,32.89869546890259
fixed_3_100,154.86389032153306,32.9969527721405
fixed_3_100,154.86389032153306,33.24350452423096
fixed_3_100,154.86389032153306,33.48512148857117
fixed_3_100,154.86389032153306,33.74826216697693
fixed_3_100,154.86389032153306,34.06037902832031
fixed_3_100,154.86389032153306,34.3196747303009
fixed_3_100,154.86389032153306,34.40844225883484
fixed_3_100,154.86389032153306,34.66638159751892
fixed_3_100,154.86389032153306,34.90644693374634
fixed_3_100,154.86389032153306,35.15313959121704
fixed_3_100,154.86389032153306,35.400819540023804
fixed_3_100,154.86389032153306,35.65276026725769
fixed_3_100,154.86389032153306,35.73496890068054
fixed_3_100,154.86389032153306,35.98531174659729
fixed_3_100,154.86389032153306,36.23558759689331
fixed_3_100,154.86389032153306,36.48083972930908
fixed_3_100,154.86389032153306,36.566649198532104
fixed_3_100,154.86389032153306,36.81942439079285
fixed_3_100,154.86389032153306,37.06982707977295
fixed_3_100,154.86389032153306,37.375388860702515
fixed_3_100,154.86389032153306,37.64187431335449
fixed_3_100,154.86389032153306,37.72510242462158
fixed_3_100,154.86389032153306,37.97561526298523
fixed_3_100,154.86389032153306,38.223448038101196
fixed_3_100,154.86389032153306,38.30933713912964
fixed_3_100,154.86389032153306,38.56700348854065
fixed_3_100,154.86389032153306,38.82640480995178
fixed_3_100,154.86389032153306,39.06807613372803
fixed_3_100,154.86389032153306,39.14376139640808
fixed_3_100,154.86389032153306,39.396068811416626
fixed_3_100,154.86389032153306,39.47506070137024
fixed_3_100,154.86389032153306,39.73462200164795
fixed_3_100,154.86389032153306,39.81840372085571
fixed_3_100,154.86389032153306,40.07404708862305
fixed_3_100,154.86389032153306,40.22141647338867
fixed_3_100,154.86389032153306,40.30291748046875
fixed_3_100,154.86389032153306,40.382065773010254
fixed_3_100,154.86389032153306,40.633912563323975
fixed_3_100,154.86389032153306,40.8818621635437
fixed_3_100,154.86389032153306,41.11871123313904
fixed_3_100,154.86389032153306,41.36299443244934
fixed_3_100,154.86389032153306,41.62738084793091
fixed_3_100,154.86389032153306,41.881141662597656
fixed_3_100,154.86389032153306,41.96606636047363
fixed_3_100,154.86389032153306,42.22677946090698
fixed_3_100,154.86389032153306,42.504125118255615
fixed_3_100,154.86389032153306,42.770545959472656
fixed_3_100,154.86389032153306,43.029096841812134
fixed_3_100,154.86389032153306,43.11174726486206
fixed_3_100,154.86389032153306,43.353387117385864
fixed_3_100,154.86389032153306,43.6821494102478
fixed_3_100,154.86389032153306,43.92976188659668
fixed_3_100,154.86389032153306,44.20150947570801
fixed_3_100,154.86389032153306,44.451661586761475
fixed_3_100,154.86389032153306,44.533557176589966
fixed_3_100,154.86389032153306,44.78766965866089
fixed_3_100,154.86389032153306,45.03979539871216
fixed_3_100,154.86389032153306,45.30004525184631
fixed_3_100,154.86389032153306,45.54356384277344
fixed_3_100,154.86389032153306,45.801369428634644
fixed_3_100,154.86389032153306,45.8768789768219
fixed_3_100,154.86389032153306,46.12705421447754
fixed_3_100,154.86389032153306,46.36282515525818
fixed_3_100,154.86389032153306,46.60514831542969
fixed_3_100,154.86389032153306,46.696423053741455
fixed_3_100,154.86389032153306,46.95707130432129
fixed_3_100,154.86389032153306,47.27223062515259
fixed_3_100,154.86389032153306,47.527719497680664
fixed_3_100,154.86389032153306,47.79077339172363
fixed_3_100,154.86389032153306,47.87732267379761
fixed_3_100,154.86389032153306,48.12846875190735
fixed_3_100,154.86389032153306,48.37652540206909
fixed_3_100,154.86389032153306,48.4582154750824
fixed_3_100,154.86389032153306,48.708385944366455
fixed_3_100,154.86389032153306,48.9625449180603
fixed_3_100,154.86389032153306,49.22284150123596
fixed_3_100,154.86389032153306,49.30223798751831
fixed_3_100,154.86389032153306,49.55150771141052
fixed_3_100,154.86389032153306,49.63079237937927
fixed_3_100,154.86389032153306,49.89236354827881
fixed_3_100,154.86389032153306,49.97273135185242
fixed_3_100,154.86389032153306,50.236677408218384
fixed_3_100,154.86389032153306,50.31805157661438
fixed_3_100,154.86389032153306,50.39935493469238
fixed_3_100,154.86389032153306,50.48182487487793
fixed_3_100,154.86389032153306,50.723564863204956
fixed_3_100,154.86389032153306,51.05448794364929
fixed_3_100,154.86389032153306,51.30963444709778
fixed_3_100,154.86389032153306,51.57243227958679
fixed_3_100,154.86389032153306,51.82742714881897
fixed_3_100,154.86389032153306,52.07633328437805
fixed_3_100,154.86389032153306,52.162588357925415
fixed_3_100,154.86389032153306,52.419886112213135
fixed_3_100,154.86389032153306,52.68017244338989
fixed_3_100,154.86389032153306,52.93112015724182
fixed_3_100,154.86389032153306,53.18193984031677
fixed_3_100,154.86389032153306,53.26379132270813
fixed_3_100,154.86389032153306,53.50943160057068
fixed_3_100,154.86389032153306,53.75551104545593
fixed_3_100,154.86389032153306,54.01048040390015
fixed_3_100,154.86389032153306,54.26019287109375
fixed_3_100,154.86389032153306,54.51357650756836
fixed_3_100,154.86389032153306,54.59883117675781
fixed_3_100,154.86389032153306,54.938313722610474
fixed_3_100,154.86389032153306,55.18036246299744
fixed_3_100,154.86389032153306,55.43565607070923
fixed_3_100,154.86389032153306,55.705406665802
fixed_3_100,154.86389032153306,55.96050453186035
fixed_3_100,154.86389032153306,56.041518688201904
fixed_3_100,154.86389032153306,56.30878186225891
fixed_3_100,154.86389032153306,56.56295585632324
fixed_3_100,154.86389032153306,56.83666801452637
fixed_3_100,154.86389032153306,56.9174017906189
fixed_3_100,154.86389032153306,57.17899012565613
fixed_3_100,154.86389032153306,57.42137408256531
fixed_3_100,154.86389032153306,57.66025996208191
fixed_3_100,154.86389032153306,57.935529708862305
fixed_3_100,154.86389032153306,58.013840436935425
fixed_3_100,154.86389032153306,58.26941132545471
fixed_3_100,154.86389032153306,58.52542328834534
fixed_3_100,154.86389032153306,58.61313986778259
fixed_3_100,154.86389032153306,58.88491892814636
fixed_3_100,154.86389032153306,59.146119832992554
fixed_3_100,154.86389032153306,59.48542904853821
fixed_3_100,154.86389032153306,59.566486835479736
fixed_3_100,154.86389032153306,59.83326315879822
fixed_3_100,154.86389032153306,59.9133574962616
fixed_3_100,154.86389032153306,60.16816210746765
fixed_3_100,154.86389032153306,60.25151348114014
fixed_3_100,154.86389032153306,60.51680374145508
fixed_3_100,154.86389032153306,60.60372352600098
fixed_3_100,154.86389032153306,60.68414497375488
fixed_3_100,154.86389032153306,60.76765322685242
fixed_3_100,154.86389032153306,61.033182859420776
fixed_3_100,154.86389032153306,61.28282427787781
fixed_3_100,154.86389032153306,61.547454833984375
fixed_3_100,154.86389032153306,61.800280809402466
fixed_3_100,154.86389032153306,62.053197622299194
fixed_3_100,154.86389032153306,62.31679701805115
fixed_3_100,154.86389032153306,62.39660358428955
fixed_3_100,154.86389032153306,62.6535804271698
fixed_3_100,154.86389032153306,62.902780294418335
fixed_3_100,154.86389032153306,63.15601086616516
fixed_3_100,154.86389032153306,63.638521909713745
fixed_3_100,154.86389032153306,63.72168278694153
fixed_3_100,154.86389032153306,63.73031497001648
fixed_3_100,154.86389032153306,63.814680099487305
fixed_3_100,154.86389032153306,64.04736852645874
fixed_3_100,154.86389032153306,64.29979944229126
fixed_3_100,154.86389032153306,64.46272492408752
fixed_3_100,154.86389032153306,64.78140902519226
fixed_3_100,154.86389032153306,64.78851914405823
fixed_3_100,154.86389032153306,65.03114771842957
fixed_3_100,154.86389032153306,65.20433020591736
fixed_3_100,154.86389032153306,65.28297114372253
fixed_3_100,154.86389032153306,65.5310320854187
fixed_3_100,154.86389032153306,65.61620759963989
fixed_3_100,154.86389032153306,65.86955833435059
fixed_3_100,154.86389032153306,66.29201364517212
fixed_3_100,154.86389032153306,66.29972887039185
fixed_3_100,154.86389032153306,66.37856030464172
fixed_3_100,154.86389032153306,66.6280562877655
fixed_3_100,154.86389032153306,66.88204216957092
fixed_3_100,154.86389032153306,67.06113290786743
fixed_3_100,154.86389032153306,67.13980174064636
fixed_3_100,154.86389032153306,67.38155913352966
fixed_3_100,154.86389032153306,67.45888233184814
fixed_3_100,154.86389032153306,67.79226326942444
fixed_3_100,154.86389032153306,67.96065282821655
fixed_3_100,154.86389032153306,68.30777382850647
fixed_3_100,154.86389032153306,68.3149836063385
fixed_3_100,154.86389032153306,68.57837009429932
fixed_3_100,154.86389032153306,68.66373801231384
fixed_3_100,154.86389032153306,68.92464327812195
fixed_3_100,154.86389032153306,69.24765920639038
fixed_3_100,154.86389032153306,69.33207273483276
fixed_3_100,154.86389032153306,69.4149022102356
fixed_3_100,154.86389032153306,69.66577816009521
fixed_3_100,154.86389032153306,69.83837389945984
fixed_3_100,154.86389032153306,70.15671157836914
fixed_3_100,154.86389032153306,70.23479723930359
fixed_3_100,154.86389032153306,70.24288606643677
fixed_3_100,154.86389032153306,70.52304005622864
fixed_3_100,154.86389032153306,70.68774700164795
fixed_3_100,154.86389032153306,70.93643188476562
fixed_3_100,154.86389032153306,71.01956224441528
fixed_3_100,154.86389032153306,71.10846734046936
fixed_3_100,154.86389032153306,71.35326814651489
fixed_3_100,154.86389032153306,71.5191547870636
fixed_3_100,154.86389032153306,71.84779286384583
fixed_3_100,154.86389032153306,71.8550853729248
fixed_3_100,154.86389032153306,72.34598422050476
fixed_3_100,154.86389032153306,72.43202042579651
fixed_3_100,154.86389032153306,72.44088816642761
fixed_3_100,154.86389032153306,72.5204381942749
fixed_3_100,154.86389032153306,72.76437854766846
fixed_3_100,154.86389032153306,72.848792552948
fixed_3_100,154.86389032153306,73.11871433258057
fixed_3_100,154.86389032153306,73.20206832885742
fixed_3_100,154.86389032153306,73.36330914497375
fixed_3_100,154.86389032153306,73.63450264930725
fixed_3_100,154.86389032153306,73.7182285785675
fixed_3_100,154.86389032153306,73.80289816856384
fixed_3_100,154.86389032153306,73.8825535774231
fixed_3_100,154.86389032153306,74.22887945175171
fixed_3_100,154.86389032153306,74.2373218536377
fixed_3_100,154.86389032153306,74.47919821739197
fixed_3_100,154.86389032153306,74.75380659103394
fixed_3_100,154.86389032153306,75.17502355575562
fixed_3_100,154.86389032153306,75.18413066864014
fixed_3_100,154.86389032153306,75.26465034484863
fixed_3_100,154.86389032153306,75.50300002098083
fixed_3_100,154.86389032153306,75.92167067527771
fixed_3_100,154.86389032153306,76.01229476928711
fixed_3_100,154.86389032153306,76.02111220359802
fixed_3_100,154.86389032153306,76.1051595211029
fixed_3_100,154.86389032153306,76.44544124603271
fixed_3_100,154.86389032153306,76.61086678504944
fixed_3_100,154.86389032153306,76.85311484336853
fixed_3_100,154.86389032153306,76.93967700004578
fixed_3_100,154.86389032153306,77.18207025527954
fixed_3_100,154.86389032153306,77.36029720306396
fixed_3_100,154.86389032153306,77.43882465362549
fixed_3_100,154.86389032153306,77.67819237709045
fixed_3_100,154.86389032153306,77.75887942314148
fixed_3_100,154.86389032153306,78.17395949363708
fixed_3_100,154.86389032153306,78.18408298492432
fixed_3_100,154.86389032153306,78.2632622718811
fixed_3_100,154.86389032153306,78.51925873756409
fixed_3_100,154.86389032153306,78.93496179580688
fixed_3_100,154.86389032153306,78.94286847114563
fixed_3_100,154.86389032153306,79.02801561355591
fixed_3_100,154.86389032153306,79.35548710823059
fixed_3_100,154.86389032153306,79.44182682037354
fixed_3_100,154.86389032153306,79.5257875919342
fixed_3_100,154.86389032153306,79.78037619590759
fixed_3_100,154.86389032153306,79.86639189720154
fixed_3_100,154.86389032153306,80.12986850738525
fixed_3_100,154.86389032153306,80.41046619415283
fixed_3_100,154.86389032153306,80.83228898048401
fixed_3_100,154.86389032153306,80.8402373790741
fixed_3_100,154.86389032153306,81.01936960220337
fixed_3_100,154.86389032153306,81.27038431167603
fixed_3_100,154.86389032153306,81.43106341362
fixed_3_100,154.86389032153306,81.50712394714355
fixed_3_100,154.86389032153306,81.74255537986755
fixed_3_100,154.86389032153306,81.83670234680176
fixed_3_100,154.86389032153306,82.09616136550903
fixed_3_100,154.86389032153306,82.27359938621521
fixed_3_100,154.86389032153306,82.52531027793884
fixed_3_100,154.86389032153306,82.6114387512207
fixed_3_100,154.86389032153306,82.85732412338257
fixed_3_100,154.86389032153306,82.93592548370361
fixed_3_100,154.86389032153306,83.26581144332886
fixed_3_100,154.86389032153306,83.35320711135864
fixed_3_100,154.86389032153306,83.43333339691162
fixed_3_100,154.86389032153306,83.6793577671051
fixed_3_100,154.86389032153306,83.84687781333923
fixed_3_100,154.86389032153306,83.92674732208252
fixed_3_100,154.86389032153306,84.17841696739197
fixed_3_100,154.86389032153306,84.43074536323547
fixed_3_100,154.86389032153306,84.50891470909119
fixed_3_100,154.86389032153306,84.76829957962036
fixed_3_100,154.86389032153306,85.26556134223938
fixed_3_100,154.86389032153306,85.35157036781311
fixed_3_100,154.86389032153306,85.36050343513489
fixed_3_100,154.86389032153306,85.44036149978638
fixed_3_100,154.86389032153306,85.68301129341125
fixed_3_100,154.86389032153306,85.96229934692383
fixed_3_100,154.86389032153306,86.12933325767517
fixed_3_100,154.86389032153306,86.20989799499512
fixed_3_100,154.86389032153306,86.45978236198425
fixed_3_100,154.86389032153306,86.53840756416321
fixed_3_100,154.86389032153306,86.81715750694275
fixed_3_100,154.86389032153306,86.90087532997131
fixed_3_100,154.86389032153306,87.24186730384827
fixed_3_100,154.86389032153306,87.32221388816833
fixed_3_100,154.86389032153306,87.41171550750732
fixed_3_100,154.86389032153306,87.49382257461548
fixed_3_100,154.86389032153306,87.74107503890991
fixed_3_100,154.86389032153306,87.82416582107544
fixed_3_100,154.86389032153306,87.90436220169067
fixed_3_100,154.86389032153306,87.98749327659607
fixed_3_100,154.86389032153306,88.24863457679749
fixed_3_100,154.86389032153306,88.65180492401123
fixed_3_100,154.86389032153306,88.65988874435425
fixed_3_100,154.86389032153306,88.74052810668945
fixed_3_100,154.86389032153306,88.99409747123718
fixed_3_100,154.86389032153306,89.26311016082764
fixed_3_100,154.86389032153306,89.42930221557617
fixed_3_100,154.86389032153306,89.50733256340027
fixed_3_100,154.86389032153306,89.75649738311768
fixed_3_100,154.86389032153306,90.11571431159973
fixed_3_100,154.86389032153306,90.28477883338928
fixed_3_100,154.86389032153306,90.37532901763916
fixed_3_100,154.86389032153306,90.62807869911194
fixed_3_100,154.86389032153306,90.8845796585083
fixed_3_100,154.86389032153306,90.96860194206238
fixed_3_100,154.86389032153306,91.23573899269104
fixed_3_100,154.86389032153306,91.4894790649414
fixed_3_100,154.86389032153306,91.74540495872498
fixed_3_100,154.86389032153306,92.01440072059631
fixed_3_100,154.86389032153306,92.10643243789673
fixed_3_100,154.86389032153306,92.3716688156128
fixed_3_100,154.86389032153306,92.66810345649719
fixed_3_100,154.86389032153306,92.92888450622559
fixed_3_100,154.86389032153306,93.1846821308136
fixed_3_100,154.86389032153306,93.27053046226501
fixed_3_100,154.86389032153306,93.54305720329285
fixed_3_100,154.86389032153306,93.81036162376404
fixed_3_100,154.86389032153306,94.07530069351196
fixed_3_100,154.86389032153306,94.32041954994202
fixed_3_100,154.86389032153306,94.40747117996216
fixed_3_100,154.86389032153306,94.66985845565796
fixed_3_100,154.86389032153306,95.05060815811157
fixed_3_100,154.86389032153306,95.30931949615479
fixed_3_100,154.86389032153306,95.56181931495667
fixed_3_100,154.86389032153306,95.81893706321716
fixed_3_100,154.86389032153306,95.89866924285889
fixed_3_100,154.86389032153306,96.16250848770142
fixed_3_100,154.86389032153306,96.42565965652466
fixed_3_100,154.86389032153306,96.68344640731812
fixed_3_100,154.86389032153306,96.94980669021606
fixed_3_100,154.86389032153306,97.22582125663757
fixed_3_100,154.86389032153306,97.309490442276
fixed_3_100,154.86389032153306,97.57797122001648
fixed_3_100,154.86389032153306,97.85402822494507
fixed_3_100,154.86389032153306,98.1157283782959
fixed_3_100,154.86389032153306,98.19729328155518
fixed_3_100,154.86389032153306,98.4592080116272
fixed_3_100,154.86389032153306,98.73752450942993
fixed_3_100,154.86389032153306,99.08272886276245
fixed_3_100,154.86389032153306,99.18426966667175
fixed_3_100,154.86389032153306,99.26983690261841
fixed_3_100,154.86389032153306,99.35308599472046
fixed_3_100,154.86389032153306,99.43682837486267
fixed_3_100,154.86389032153306,99.6864972114563
fixed_3_100,154.86389032153306,99.76524567604065
fixed_3_100,154.86389032153306,99.85859727859497
fixed_3_100,154.86389032153306,99.94071984291077
fixed_3_100,154.86389032153306,100.13441109657288
fixed_3_100,154.86389032153306,100.36726713180542
fixed_3_100,154.86389032153306,100.6444399356842
fixed_3_100,154.86389032153306,100.72789859771729
fixed_3_100,154.86389032153306,101.07116723060608
fixed_3_100,154.86389032153306,101.27705645561218
fixed_3_100,154.86389032153306,101.28192019462585
fixed_3_100,154.86389032153306,101.36256146430969
fixed_3_100,154.86389032153306,101.44219374656677
fixed_3_100,154.86389032153306,101.6943850517273
fixed_3_100,154.86389032153306,101.78809523582458
fixed_3_100,154.86389032153306,101.87073945999146
fixed_3_100,154.86389032153306,101.95657634735107
fixed_3_100,154.86389032153306,102.21173310279846
fixed_3_100,154.86389032153306,102.29299712181091
fixed_3_100,154.86389032153306,102.5655927658081
fixed_3_100,154.86389032153306,102.6506724357605
fixed_3_100,154.86389032153306,102.92685556411743
fixed_3_100,154.86389032153306,103.00697779655457
fixed_3_100,154.86389032153306,103.2691490650177
fixed_3_100,154.86389032153306,103.34922194480896
fixed_3_100,154.86389032153306,103.42862010002136
fixed_3_100,154.86389032153306,103.51893711090088
fixed_3_100,154.86389032153306,103.7832384109497
fixed_3_100,154.86389032153306,104.03887677192688
fixed_3_100,154.86389032153306,104.29294800758362
fixed_3_100,154.86389032153306,104.55645632743835
fixed_3_100,154.86389032153306,104.8168716430664
fixed_3_100,154.86389032153306,104.89972376823425
fixed_3_100,154.86389032153306,105.16711068153381
fixed_3_100,154.86389032153306,105.5419180393219
fixed_3_100,154.86389032153306,105.79902005195618
fixed_3_100,154.86389032153306,106.05058407783508
fixed_3_100,154.86389032153306,106.29486751556396
fixed_3_100,154.86389032153306,106.3837411403656
fixed_3_100,154.86389032153306,106.64322113990784
fixed_3_100,154.86389032153306,106.89313316345215
fixed_3_100,154.86389032153306,107.14835119247437
fixed_3_100,154.86389032153306,107.23217582702637
fixed_3_100,154.86389032153306,107.5078010559082
fixed_3_100,154.86389032153306,107.76556372642517
fixed_3_100,154.86389032153306,108.0304946899414
fixed_3_100,154.86389032153306,108.29381489753723
fixed_3_100,154.86389032153306,108.37333416938782
fixed_3_100,154.86389032153306,108.6314709186554
fixed_3_100,154.86389032153306,108.89038944244385
fixed_3_100,154.86389032153306,108.97468328475952
fixed_3_100,154.86389032153306,109.23891806602478
fixed_3_100,154.86389032153306,109.49943470954895
fixed_3_100,154.86389032153306,109.7744140625
fixed_3_100,154.86389032153306,109.86581206321716
fixed_3_100,154.86389032153306,110.14936399459839
fixed_3_100,154.86389032153306,110.228670835495
fixed_3_100,154.86389032153306,110.47858738899231
fixed_3_100,154.86389032153306,110.55866432189941
fixed_3_100,154.86389032153306,110.84259462356567
fixed_3_100,154.86389032153306,110.92372941970825
fixed_3_100,154.86389032153306,111.00419306755066
fixed_3_100,154.86389032153306,111.08738780021667
fixed_3_100,154.86389032153306,111.54204964637756
fixed_3_100,154.86389032153306,111.64608073234558
fixed_3_100,154.86389032153306,111.72789025306702
fixed_3_100,154.86389032153306,111.81125164031982
fixed_3_100,154.86389032153306,111.8990535736084
fixed_3_100,154.86389032153306,112.13879871368408
fixed_3_100,154.86389032153306,112.23301029205322
fixed_3_100,154.86389032153306,112.31803345680237
fixed_3_100,154.86389032153306,112.40056419372559
fixed_3_100,154.86389032153306,112.66656994819641
fixed_3_100,154.86389032153306,112.93386197090149
fixed_3_100,154.86389032153306,113.20692253112793
fixed_3_100,154.86389032153306,113.48058342933655
fixed_3_100,154.86389032153306,113.55727052688599
fixed_3_100,154.86389032153306,113.82556891441345
fixed_3_100,154.86389032153306,114.08382654190063
fixed_3_100,154.86389032153306,114.35080194473267
fixed_3_100,154.86389032153306,114.61316323280334
fixed_3_100,154.86389032153306,114.69671750068665
fixed_3_100,154.86389032153306,114.94948697090149
fixed_3_100,154.86389032153306,115.21571612358093
fixed_3_100,154.86389032153306,115.47666573524475
fixed_3_100,154.86389032153306,115.73815894126892
fixed_3_100,154.86389032153306,116.00289034843445
fixed_3_100,154.86389032153306,116.08708238601685
fixed_3_100,154.86389032153306,116.35820770263672
fixed_3_100,154.86389032153306,116.63859868049622
fixed_3_100,154.86389032153306,116.90236830711365
